,AccelerationX,AccelerationY,AccelerationZ,GyroscopeX,GyroscopeY,GyroscopeZ,Label
0,0.0546875,-0.470657349,-0.8644866940000001,-0.321524501,-0.256350547,-0.650070667,0
1,0.025878906,-0.478775024,-0.92880249,-0.146250159,-0.464345038,-0.887411892,0
2,0.067138672,-0.42594909700000005,-0.8777008059999999,-0.036815006000000004,-0.068585984,-0.780473173,0
3,0.0730896,-0.42428588899999997,-0.8466186520000001,-0.074183151,0.236371517,-0.603916228,0
4,0.077804565,-0.401306152,-0.841629028,0.01395816,-0.337106645,-0.670155168,0
5,0.100067139,-0.43017578100000003,-0.8143157959999999,-0.09752762300000001,-0.399236351,-0.608359754,0
6,0.036178589,-0.424942017,-0.8947753909999999,0.048731588,-0.144245058,-0.544423342,0
7,0.10108947800000001,-0.44654846200000003,-0.9026184079999999,0.5483443139999999,-0.19815249699999998,-0.47106978299999996,0
8,0.150100708,-0.49395752,-0.8359222409999999,0.604797244,-0.655439079,-0.365416855,0
9,0.07855224599999999,-0.49357605,-0.924758911,0.143998712,-0.594347239,-0.48171523200000005,0
10,0.143692017,-0.493484497,-0.930847168,0.132560179,-0.312210351,-0.441429585,0
11,0.155349731,-0.536819458,-0.836288452,0.30868381300000003,-0.724095404,-0.589158356,0
12,0.13735961900000002,-0.518463135,-0.885559082,0.5440793039999999,-0.8631406429999999,-0.7162132259999999,0
13,0.12991333,-0.570678711,-0.82472229,0.167004704,-0.650474429,-0.7617686990000001,0
14,0.11880493199999999,-0.547439575,-0.88508606,-0.23019832399999998,-0.534102559,-0.664110065,0
15,0.076309204,-0.535247803,-0.945922852,0.38626673799999994,-0.408989638,-0.8601264359999999,0
16,0.16305542,-0.508270264,-0.737838745,0.492081314,-0.330391496,-0.914385676,0
17,0.233184814,-0.532272339,-0.627456665,0.22840867899999998,-0.34172377,-0.910131037,0
18,0.231918335,-0.471069336,-0.722473145,0.083796896,-0.568354785,-0.72631222,0
19,0.227890015,-0.5143127439999999,-0.785919189,0.17336379,-0.282901466,-0.7869630459999999,0
20,0.2840271,-0.538452148,-0.6821594240000001,0.008914133000000001,-0.625206113,-0.49585956299999995,0
21,0.22000122100000002,-0.578125,-0.6494293210000001,-0.488859445,-0.643831193,-0.195708245,0
22,0.229675293,-0.587753296,-0.7445068359999999,-0.680764675,-0.496959716,-0.042147987000000005,0
23,0.20825195300000002,-0.527832031,-0.868377686,-0.48126676700000004,-0.17370840899999998,0.16670163,0
24,0.22479248,-0.547119141,-0.8362426759999999,-0.460698634,0.119802564,0.315285772,0
25,0.18420410199999998,-0.514419556,-0.8425445559999999,-0.732377827,0.574563444,0.439196795,0
26,0.18057251,-0.534729004,-0.904388428,-0.9472541809999999,1.053735018,0.585934579,0
27,0.053817749000000005,-0.551635742,-0.932189941,-0.7526753540000001,0.885798812,0.297174424,0
28,0.074996948,-0.51663208,-0.8752136229999999,-0.890372217,0.73879683,-0.024643295,0
29,0.107284546,-0.45195007299999995,-0.9786529540000001,-0.7649429440000001,0.7804989809999999,-0.015250325,0
30,0.036392212,-0.42329406700000005,-0.8691864009999999,-0.786770463,0.429110348,-0.333952665,0
31,0.119125366,-0.414459229,-0.878417969,-0.38717886799999995,0.23665009399999998,-0.24922899899999998,0
32,-0.022460938,-0.345397949,-0.583435059,-1.09653604,0.031172033,-0.904312551,0
33,-0.884475708,-0.46952819799999995,-1.460235596,-0.571024358,0.28961238300000003,-2.769941092,0
34,0.852737427,0.37046814,-0.775360107,-0.42362982,-1.389008164,-0.14893968400000002,0
35,0.190765381,-0.062362670999999995,-0.843811035,-0.39151850299999996,-0.210659772,-0.783245802,0
36,0.106201172,0.029144287,-0.584838867,0.593958676,-0.426009625,-4.498813152,0
37,0.281326294,-0.47413635299999995,-0.814361572,0.820331633,5.360295773,-1.7005378009999998,0
38,0.015762329,-0.034225464,-0.58416748,-0.136201784,1.820698023,-0.9076878429999999,0
39,0.532974243,0.10841369599999999,-0.661270142,2.473448038,2.345258236,-0.425647169,0
40,0.6363830570000001,0.098327637,-0.41874694799999995,0.014349643999999998,2.3592875,-2.824881792,0
41,0.590133667,0.128982544,-0.439453125,-0.771090031,1.74594152,-2.354656696,0
42,0.512939453,0.544113159,-0.6599426270000001,-1.715699434,2.590140104,-3.327910423,0
43,0.668533325,0.636367798,-0.34538269,-1.927899361,2.773732662,-3.3794832230000003,0
44,0.8750152590000001,0.746704102,-0.872512817,-0.374511033,3.577107906,-3.2696938510000004,0
45,0.6977844240000001,0.809265137,-0.5559997560000001,1.142588019,3.946909428,-3.4167108539999997,0
46,0.896652222,1.0520629879999999,-0.343673706,1.189866543,3.7132647039999997,-5.100299835,0
47,1.656417847,1.046401978,-0.122589111,0.872551978,2.5446214680000003,-3.9360525610000003,0
48,1.4812316890000001,1.029815674,-0.134552002,-0.6051239970000001,-0.077869765,-2.8020145889999997,0
49,1.606521606,1.1998596190000002,-0.47381591799999995,-1.817932844,-2.705421448,-2.208181858,0
50,1.6456909180000001,0.785873413,-0.8190155029999999,-0.588934124,-3.727334738,-0.565188289,0
51,1.6102905269999999,0.181762695,-0.42388916,0.433972478,-4.452951908,1.6297425030000001,0
52,1.203567505,0.40476989700000005,-0.043548584,-0.036572392999999995,-3.030472755,3.613375664,0
53,0.660293579,0.90284729,-0.08245849599999999,0.312465489,0.6069088579999999,3.5198721889999995,0
54,0.440963745,0.909454346,-0.8086090090000001,2.700551271,4.21178627,2.389482737,0
55,0.811080933,0.729278564,-0.584472656,3.171882391,3.182038307,1.8963075880000002,0
56,0.7498016359999999,0.5426940920000001,-0.23851013199999999,1.5208231209999998,0.40206274399999997,1.127241254,0
57,0.624847412,0.40084838899999997,-0.08152771,1.253303289,1.7896373269999999,0.336480021,0
58,0.613708496,0.32798767100000004,0.010818481000000001,1.454816937,1.8831340069999998,0.994563103,0
59,0.45774841299999997,0.297897339,-0.201858521,2.28726244,3.4444506169999998,0.6987495420000001,0
60,0.560668945,0.164123535,-0.015853882,2.0241842269999997,2.477918148,0.41629016399999996,0
